entry_time,exit_time,direction,entry_price,exit_price,pnl,exit_reason
2025-07-14 18:00:00+00:00,2025-07-14 20:00:00+00:00,,119585.11753,120437.50493905523,-75.24331586243703,SL
2025-07-17 21:00:00+00:00,2025-07-17 22:00:00+00:00,,120332.326095,119470.39124556519,-74.76009804584965,SL
2025-07-18 18:00:00+00:00,2025-07-19 01:00:00+00:00,,117252.06464000001,118091.06600516538,-74.16569356933654,SL
2025-07-21 06:00:00+00:00,2025-07-21 09:00:00+00:00,,119228.83462499999,118636.91468387343,-55.842872510298996,SL
2025-07-21 19:00:00+00:00,2025-07-21 22:00:00+00:00,,116709.286165,117480.3907916653,-68.65781686393419,SL
2025-07-22 18:00:00+00:00,2025-07-23 03:00:00+00:00,,119793.556845,118921.79769264163,-73.28395026198383,SL
2025-07-25 02:00:00+00:00,2025-07-25 07:00:00+00:00,,116295.493165,115113.26159003626,64.06619574443589,TP2
2025-07-26 13:00:00+00:00,2025-07-27 16:00:00+00:00,,118184.30262,118962.69760749766,36.16503661198511,TP2
2025-07-28 14:00:00+00:00,2025-07-28 15:00:00+00:00,,117926.937035,118436.42796416736,-50.162454436819544,SL
2025-08-04 00:00:00+00:00,2025-08-04 02:00:00+00:00,,114957.31993499999,114488.05783595881,-47.915855029859465,SL
2025-08-05 14:00:00+00:00,2025-08-05 17:00:00+00:00,,112980.60144,113625.026967018,-60.427603748604504,SL
2025-08-06 15:00:00+00:00,2025-08-06 21:00:00+00:00,,115471.57693499999,114857.8864308878,-56.87097509099232,SL
2025-08-11 12:00:00+00:00,2025-08-11 13:00:00+00:00,,119583.87815,120295.11678976765,-61.45375854129739,SL
2025-08-13 11:00:00+00:00,2025-08-13 13:00:00+00:00,,120630.695205,120050.71819581979,-52.16719811671921,SL
2025-08-14 12:00:00+00:00,2025-08-15 15:00:00+00:00,,118806.93681500001,117100.35819967526,94.3084961537215,TP2
2025-08-17 08:00:00+00:00,2025-08-17 13:00:00+00:00,,118425.24303,118068.01536697436,-38.64492365949368,SL
2025-08-18 00:00:00+00:00,2025-08-18 01:00:00+00:00,,117231.544905,116604.14617932893,25.75436235767103,TP2
2025-08-22 14:00:00+00:00,2025-08-22 18:00:00+00:00,,115866.134115,117354.20639773375,83.34889468755847,TP2
2025-08-24 19:00:00+00:00,2025-08-24 21:00:00+00:00,,112543.70000000001,113222.43542514733,-62.488124802414305,SL
2025-08-28 04:00:00+00:00,2025-08-28 16:00:00+00:00,,113022.38294999998,112297.52791551083,-64.86641457594516,SL
2025-08-29 07:00:00+00:00,2025-08-29 12:00:00+00:00,,109964.37031000001,110600.66524030517,-59.64254561099514,SL
2025-09-01 07:00:00+00:00,2025-09-01 10:00:00+00:00,,109487.706495,108912.65571918481,-55.05874323514439,SL
2025-09-04 14:00:00+00:00,2025-09-04 20:00:00+00:00,,109787.088995,110372.08572308808,-55.33499750900455,SL
2025-09-04 22:00:00+00:00,2025-09-04 23:00:00+00:00,,111546.47536499999,110952.71380231097,-54.828691522661714,SL
2025-09-05 14:00:00+00:00,2025-09-05 18:00:00+00:00,,110514.70500500001,111286.89986970856,-66.92215610781653,SL
2025-09-07 11:00:00+00:00,2025-09-07 13:00:00+00:00,,111347.776065,111016.6781416177,-36.66780558924003,SL
2025-09-09 15:00:00+00:00,2025-09-09 19:00:00+00:00,,110825.31962,111422.17439954804,-54.265259786022014,SL
2025-09-10 12:00:00+00:00,2025-09-11 06:00:00+00:00,,113470.21675499999,114389.01573947642,44.39365868237563,TP2
2025-09-15 00:00:00+00:00,2025-09-15 02:00:00+00:00,,115013.78434000001,115403.05248819898,-39.50833742157843,SL
2025-09-15 05:00:00+00:00,2025-09-15 06:00:00+00:00,,116578.26,116147.3228616042,-41.53066391504193,SL
2025-09-15 08:00:00+00:00,2025-09-15 09:00:00+00:00,,114679.90136500001,115209.68601074396,-48.064449784965134,SL
2025-09-16 19:00:00+00:00,2025-09-17 03:00:00+00:00,,116858.52006,116327.30851591604,-47.16295465518139,SL
2025-09-17 17:00:00+00:00,2025-09-17 18:00:00+00:00,,115446.72776000001,115950.76287546771,-45.64532028420132,SL
2025-09-18 03:00:00+00:00,2025-09-18 06:00:00+00:00,,117640.45083,116975.2490336541,-54.474908407139765,SL
2025-09-19 14:00:00+00:00,2025-09-22 00:00:00+00:00,,115842.04000500002,115134.92805243465,29.059983112092613,TP2
2025-09-24 14:00:00+00:00,2025-09-24 15:00:00+00:00,,113777.50031999999,113254.67028981786,-46.778794146816196,SL
2025-09-25 04:00:00+00:00,2025-09-25 09:00:00+00:00,,111679.79217000002,112263.86998327736,-51.03223134035403,SL
2025-09-28 16:00:00+00:00,2025-09-28 20:00:00+00:00,,110277.13101,110710.7118883327,13.5040624490884,TP2
2025-10-07 14:00:00+00:00,2025-10-07 15:00:00+00:00,,122663.99732000001,121307.14770540636,63.66872274537033,TP2
2025-10-12 16:00:00+00:00,2025-10-14 04:00:00+00:00,,114126.384675,113047.0326669106,-81.0316045395173,SL
2025-10-14 05:00:00+00:00,2025-10-14 10:00:00+00:00,,112436.86344500001,110966.51265178902,77.64490126632553,TP2
2025-10-19 14:00:00+00:00,2025-10-20 00:00:00+00:00,,108459.672735,107803.0673358343,-56.93843588286632,SL
2025-10-21 04:00:00+00:00,2025-10-21 10:00:00+00:00,,107725.81015,108479.213224813,-63.192931768487,SL
2025-10-21 14:00:00+00:00,2025-10-21 20:00:00+00:00,,112226.60526,111225.55844820214,-75.94954273617375,SL
2025-10-21 23:00:00+00:00,2025-10-23 06:00:00+00:00,,108243.521165,109457.32321224321,-91.10196639715548,SL
2025-10-23 17:00:00+00:00,2025-10-23 18:00:00+00:00,,111297.33085500001,110419.77781801487,-67.18406107309477,SL
2025-10-28 05:00:00+00:00,2025-10-28 06:00:00+00:00,,113548.507345,114147.25437938698,-49.04375321249047,SL
2025-10-31 11:00:00+00:00,2025-10-31 12:00:00+00:00,,110470.817805,109597.4918979104,-66.23205256274326,SL
2025-11-03 02:00:00+00:00,2025-11-03 03:00:00+00:00,,108979.313085,107995.45864492163,46.646526113499625,TP2
2025-11-07 19:00:00+00:00,2025-11-08 04:00:00+00:00,,103446.947625,102466.89620446887,-76.50398721832761,SL
2025-11-11 15:00:00+00:00,2025-11-12 08:00:00+00:00,,103404.26200500001,104209.55968913887,-64.65571050546697,SL
2025-11-20 01:00:00+00:00,2025-11-20 06:00:00+00:00,,92636.425065,91643.965701301,-83.0638496918365,SL
2025-11-20 16:00:00+00:00,2025-11-21 02:00:00+00:00,,87834.16095,85976.57168663836,123.84034102763178,TP2
2025-11-23 13:00:00+00:00,2025-11-24 00:00:00+00:00,,86971.77415499999,86304.11952783674,-63.600481165524855,SL
2025-12-01 00:00:00+00:00,2025-12-01 01:00:00+00:00,,86956.5,87631.69871864289,-63.69112717568214,SL
2025-12-02 14:00:00+00:00,2025-12-02 15:00:00+00:00,,89316.625995,90738.58330000805,89.77909149007851,TP2
2025-12-05 13:00:00+00:00,2025-12-05 15:00:00+00:00,,90419.90743,91074.57965567429,-60.498989974162846,SL
2025-12-07 17:00:00+00:00,2025-12-07 21:00:00+00:00,,90990.642585,90316.4821612132,-60.9668681941625,SL
2025-12-11 01:00:00+00:00,2025-12-11 19:00:00+00:00,,90629.40263000001,91462.98716212537,-72.02398797289425,SL
2025-12-11 21:00:00+00:00,2025-12-11 22:00:00+00:00,,92904.81919499999,92035.82715604821,-72.13014218069624,SL
2025-12-12 15:00:00+00:00,2025-12-12 17:00:00+00:00,,89890.17243,90663.62252340949,-66.7535382412469,SL
2025-12-17 14:00:00+00:00,2025-12-17 15:00:00+00:00,,89720.687925,88938.33995454569,-66.69133092209835,SL
2025-12-17 17:00:00+00:00,2025-12-18 09:00:00+00:00,,86383.90644,87383.37955681451,-83.70430219635202,SL
2025-12-21 09:00:00+00:00,2025-12-21 10:00:00+00:00,,88937.26641,88604.64401825368,-34.89634164696767,SL
2025-12-21 13:00:00+00:00,2025-12-21 14:00:00+00:00,,87626.26495000001,88025.83199444281,-39.717281663050194,SL
2025-12-22 07:00:00+00:00,2025-12-22 11:00:00+00:00,,89214.68505,90015.11656825655,41.865853025554685,TP2
2025-12-22 19:00:00+00:00,2025-12-22 21:00:00+00:00,,88008.403785,88639.0187872318,-55.515923695756726,SL
2025-12-26 02:00:00+00:00,2025-12-26 03:00:00+00:00,,89244.589995,88709.6103601473,-47.92844139790052,SL
2025-12-26 15:00:00+00:00,2025-12-26 20:00:00+00:00,,87094.241095,87685.81455561433,-52.391063483377025,SL
2025-12-29 00:00:00+00:00,2025-12-29 01:00:00+00:00,,88339.837845,88045.85381980502,-31.437981464494033,SL
2025-12-29 09:00:00+00:00,2025-12-29 12:00:00+00:00,,88055.99997500001,87132.99199017658,49.88925974378904,TP2
2025-12-30 14:00:00+00:00,2025-12-30 15:00:00+00:00,,88920.267915,88452.99914892051,-42.9316094827536,SL
2025-12-31 16:00:00+00:00,2026-01-01 01:00:00+00:00,,87613.15151,88079.52488875171,-43.09911065954248,SL
2026-01-01 23:00:00+00:00,2026-01-02 00:00:00+00:00,,88883.45951999999,88577.58660471848,-31.757779629261165,SL
2026-01-06 17:00:00+00:00,2026-01-06 18:00:00+00:00,,91543.44538,92173.84090417738,-51.669201053090504,SL
2026-01-12 00:00:00+00:00,2026-01-12 02:00:00+00:00,,91304.279325,91846.92094908297,22.682236219395456,TP2
2026-01-12 10:00:00+00:00,2026-01-12 12:00:00+00:00,,90388.24327,90887.9201037498,-43.5628492140396,SL
2026-01-13 14:00:00+00:00,2026-01-13 16:00:00+00:00,,92508.261015,93477.81708719402,48.628285849235915,TP2
2026-01-16 15:00:00+00:00,2026-01-16 17:00:00+00:00,,94538.68701,95078.40381614908,-44.64668211743371,SL
2026-01-27 01:00:00+00:00,2026-01-27 09:00:00+00:00,,88594.88530499999,87994.7004968565,-50.369074922194635,SL
2026-01-29 02:00:00+00:00,2026-01-29 08:00:00+00:00,,87863.10647,88525.74467462965,-54.40196742254061,SL
2026-02-06 16:00:00+00:00,2026-02-07 07:00:00+00:00,,69988.98700499999,68488.09971129369,-132.23096681937668,SL
2026-02-09 10:00:00+00:00,2026-02-09 14:00:00+00:00,,68693.51606000001,69506.46363501537,-76.42693875371386,SL
2026-02-13 15:00:00+00:00,2026-02-14 11:00:00+00:00,,68726.46605999999,70018.81658886703,91.43173002141283,TP2
2026-02-15 17:00:00+00:00,2026-02-16 12:00:00+00:00,,68606.889395,69175.71088458426,-56.99579945396766,SL
2026-02-20 05:00:00+00:00,2026-02-20 11:00:00+00:00,,67823.99505,67339.57061096377,-50.05919380076149,SL
2026-02-23 00:00:00+00:00,2026-02-23 01:00:00+00:00,,66707.099765,66128.72847659612,36.28181222638021,TP2
2026-02-25 01:00:00+00:00,2026-02-25 04:00:00+00:00,,65929.69837499999,65254.18854550706,-66.88877579045996,SL
2026-02-27 11:00:00+00:00,2026-02-27 22:00:00+00:00,,66093.92650500001,64979.416728987126,80.39566751698251,TP2
2026-02-28 18:00:00+00:00,2026-02-28 22:00:00+00:00,,65944.79591999999,67308.88692038484,102.27370236697159,TP2
2026-03-06 11:00:00+00:00,2026-03-06 14:00:00+00:00,,70177.843525,69044.57497336854,78.99208172020765,TP2
2026-03-09 12:00:00+00:00,2026-03-09 14:00:00+00:00,,68186.00596499999,69418.52645090742,90.75439277671643,TP2
2026-03-13 22:00:00+00:00,2026-03-15 02:00:00+00:00,,70778.59300000001,71471.92972801407,-67.74029668890536,SL
2026-03-15 09:00:00+00:00,2026-03-15 13:00:00+00:00,,71826.99555,71486.5196029881,-38.21445115993923,SL
2026-03-18 12:00:00+00:00,2026-03-18 14:00:00+00:00,,72325.05938,71287.02709235116,69.71462105084763,TP2
2026-03-23 11:00:00+00:00,2026-03-23 14:00:00+00:00,,70157.21107499998,71554.78473577174,102.09701788903851,TP2
2026-03-26 09:00:00+00:00,2026-03-26 17:00:00+00:00,,69527.62879500001,68625.20270821755,63.761448856687636,TP2
2026-03-30 04:00:00+00:00,2026-03-30 14:00:00+00:00,,67650.098145,67131.22473666561,-56.631572739467536,SL
2026-03-31 09:00:00+00:00,2026-03-31 11:00:00+00:00,,66091.92750500001,66661.69592734012,-61.72844131741195,SL
2026-04-01 05:00:00+00:00,2026-04-01 13:00:00+00:00,,68490.24801,67894.50146508553,-61.450611271816456,SL
2026-04-02 03:00:00+00:00,2026-04-02 14:00:00+00:00,,66542.96187500001,67135.0478308555,-62.06209084670983,SL
2026-04-05 20:00:00+00:00,2026-04-05 21:00:00+00:00,,67692.179175,67407.24225560742,-34.94283541172912,SL
2026-04-07 10:00:00+00:00,2026-04-07 13:00:00+00:00,,68203.81103499999,68667.2562128415,-49.273515998203266,SL
2026-04-07 21:00:00+00:00,2026-04-07 22:00:00+00:00,,69962.60381999999,70955.7701085903,67.62314590797403,TP2
2026-04-12 01:00:00+00:00,2026-04-12 14:00:00+00:00,,71607.868155,70763.60515294365,55.04293933026798,TP2
2026-04-13 14:00:00+00:00,2026-04-13 15:00:00+00:00,,72436.350075,71994.48052321761,-45.87555412426203,SL
